,invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall
7615,3481b08e-0257-4758-a69a-f674f550763e,25b50657-6491-4795-a286-e18ed30fd9bb,Male,27,Clothing,8,595.47,Debit Card,2024-01-24,Cevahir AVM
7616,555c6d47-b8b3-4a94-9bfc-d5c292e581bd,84e30511-0b57-43e0-808f-fea888ad1520,Male,56,Electronics,2,178.89,Debit Card,2024-11-18,Emaar Square Mall
7617,d5f7dd7c-4c2d-4902-9eb3-5a0ba0ca0291,44be9e64-3a41-4817-9e9e-7b19268590c8,Female,46,Clothing,8,224.63,Online,2024-11-24,Metropol AVM
7618,87c36cb3-78e3-4608-951b-b3763fa17cd7,0fa505f0-7bba-487a-a47d-ec40e736b4c6,Male,22,Home & Garden,4,675.38,Online,2024-10-27,Viaport Outlet
7619,24e5f75c-e50b-428b-93f8-2640a63ca281,c9d80942-aa15-41fa-8a4c-761f3bc325aa,Male,55,Clothing,10,691.85,Debit Card,2024-01-12,Cevahir AVM
7620,13976244-fa4d-4dc5-9bd6-df37e9a5391b,ab47fb0c-8662-4e16-8ba3-3c3b8147db4d,Male,40,Toys,6,92.5,Online,2023-12-11,Cevahir AVM
7621,0c874035-1296-437c-ad83-f4725d9c594d,6397ec2c-8ac5-439d-b29d-23fc52abc44a,Male,57,Sports,1,977.12,Debit Card,2024-12-15,Mall of Istanbul
7622,e34ef5b6-d457-4f2c-86ef-6fb8c9ec0258,2276cae6-5b74-4eee-8d03-8079f9eddf90,Male,33,Toys,9,787.53,Cash,2023-09-10,Forum Istanbul
7623,73534543-9286-40e2-8ed5-d149ec90179b,2b38bff7-44a6-48cd-a1bb-e45e7f4c66c8,Female,56,Toys,7,681.92,Cash,2024-01-03,Metropol AVM
7624,ad37b591-022a-4f7a-9fc5-bdc0152fb51c,3db5a9cd-6605-452d-b3b8-43ebbb9ef118,Male,32,Clothing,8,404.72,Online,2024-05-21,Forum Istanbul
7625,256ff485-09ed-4ab2-97ad-36cf3f0b9b21,a7c9bcbb-7d6e-4a7a-ae72-58963b6b43af,Female,24,Clothing,2,166.4,Credit Card,2023-07-25,Kanyon
7626,ed1f8cae-1113-4963-9ff0-35b50291659d,39abd1ba-9e58-4ade-9a06-d5f250f847cb,Male,41,Clothing,3,499.45,Credit Card,2024-07-29,Istinye Park
7627,83dba2a4-bc9e-4e0a-8e29-400a9a4daa6a,c18bf007-83d5-4068-8c96-25f58cb9ed33,Male,59,Electronics,2,591.01,Cash,2024-08-14,Metropol AVM
7628,3381708e-85c5-45db-b1c8-04f9f8be6853,79a9a84c-39e0-4179-a9c1-539da9c3ff7d,Female,42,Toys,1,483.9,Debit Card,2023-02-20,Istinye Park
7629,55940685-712f-4a65-a916-2ab019e0bd5e,395fdf99-9572-4642-85b8-359211f5a2c8,Male,47,Sports,6,919.15,Online,2024-02-26,Viaport Outlet
7630,fe4bfd26-3ffa-4c2a-8f9a-935403d801e2,530792c1-383c-4fd9-a912-f66da6341cd4,Female,54,Toys,8,260.98,Credit Card,2024-04-17,Istinye Park
7631,b1222ce5-762a-4dce-9615-bdf9d9b6de97,3054599e-592e-46e3-9677-0c5a59422f23,Male,32,Clothing,5,589.77,Online,2024-08-10,Metropol AVM
7632,b3c96ef5-efde-4149-b767-4628411b2cd3,bee5b1e8-094e-4660-9da3-660cdea09c4a,Female,30,Home & Garden,2,25.12,Debit Card,2023-06-23,Forum Istanbul
7633,72d7b75a-ab53-451c-9017-e18e507acb22,06e10a23-2f42-43bc-ba0b-28469e070c97,Female,61,Clothing,1,380.95,Debit Card,2023-03-08,Istinye Park
7634,cd673726-164a-4601-99ca-30acc8b7a8fa,f00acd85-4e38-4b30-83e2-e4ee67814bd2,Male,69,Electronics,7,227.92,Debit Card,2024-02-01,Forum Istanbul
7635,4f739963-f3e9-4c9b-bc5c-bf92a5c203ce,fde55a07-26e1-4483-a987-8066edddeb91,Male,25,Clothing,2,777.32,Online,2023-11-30,Istinye Park
7636,2581d1e2-6d24-4a9d-8fa9-6bbe96121360,01b59e1e-ce22-47a0-9ab3-a36013268924,Female,26,Clothing,6,149.17,Online,2023-03-19,Kanyon
7637,77ad2600-e60e-4d27-b2ab-61201f31c895,15a82c0f-bba1-4315-b8ba-7cee80faf488,Female,56,Clothing,7,279.92,Cash,2023-11-01,Kanyon
7638,2a1f09c3-f6a5-44a9-bc17-df1a3a349bf1,3659a519-0cf0-435e-b806-fead57e846fe,Male,45,Sports,6,724.58,Online,2024-02-11,Forum Istanbul
7639,9a6c8921-43a7-43b3-9a94-44f03001b574,4b21e0cd-4a14-4898-9218-efcbc7e1610c,Male,61,Clothing,6,35.63,Online,2023-07-11,Istinye Park
7640,caaeef36-db09-4b8a-a23d-1eaa2d4fc3b5,6c134cee-9292-41cb-9c17-1ce352b7beff,Female,53,Home & Garden,6,598.83,Credit Card,2023-08-12,Istinye Park
7641,30e77fc6-97b1-44d9-9d3c-ccb326ca3e7e,294c9f28-8426-40b9-b6c8-5cc8883110ee,Male,47,Clothing,6,11.27,Credit Card,2024-03-15,Metropol AVM
7642,6f837a2d-01fe-4ea9-aa7f-8b37e5cd68b2,1b5a13a9-5a1b-4aaf-87d9-48dce7c07318,Female,32,Home & Garden,1,921.74,Online,2023-01-27,Kanyon
7643,167c2c52-150d-42bf-98ae-d1f9d82cb450,b9f9c609-5520-4d47-9446-a4981412cb52,Male,44,Electronics,7,767.72,Cash,2023-08-07,Istinye Park
7644,f3e9a42f-a617-4fdf-951f-2741e0d29f12,9e3d489c-fad6-4eb3-bcb8-111cb2d01169,Female,69,Toys,2,815.53,Online,2023-07-03,Viaport Outlet
7645,fbcab7f1-6987-48c7-9bf8-f403e4a74a0a,a3d6a86c-4ff8-4612-8e71-3e8a2fbf59c7,Male,66,Electronics,10,805.37,Online,2023-02-12,Kanyon
7646,70cd9ce8-caef-4985-b3c6-a23238c79070,cb7bab31-f4c0-4232-85e0-ef3bdd115b10,Female,63,Home & Garden,4,739.86,Debit Card,2023-11-09,Istinye Park
7647,eea40401-bac3-47bb-90e3-1a8b6e9d28da,ce140124-c4cf-4f6d-a832-75a5877a2f5e,Female,47,Clothing,6,926.32,Credit Card,2024-02-17,Metropol AVM
7648,a5288afb-e664-4149-bcd5-167bb3a6f665,34e72339-37c0-4707-8c10-49f62514d631,Female,40,Toys,3,37.02,Cash,2024-04-19,Kanyon
7649,808e0ae4-50a5-4fd6-87bb-0ad820f14c47,359d6830-8114-4f43-a773-1fc00e3638c9,Male,45,Toys,4,396.64,Online,2023-06-17,Zorlu Center
7650,52bed7ab-1eb9-4241-adc0-358ec2743cbf,78fe3b05-b1c2-45c3-866c-8fbf3151d003,Male,47,Home & Garden,2,90.16,Online,2023-09-14,Cevahir AVM
7651,d3dab23e-9e54-4006-ac73-280622987591,0692f1b1-a754-44e1-8f52-fd75a0ecd4bd,Male,54,Sports,2,579.22,Cash,2024-11-19,Istinye Park
7652,c171a12f-512e-4eae-8a38-87754f8ca5dc,d0cf8edd-69be-49ad-b963-3268f8df067b,Male,46,Electronics,4,330.75,Online,2023-01-07,Zorlu Center
7653,cb939e38-ff4f-4211-8d69-57557fd54801,81028015-95f5-4625-9ed0-f547976e7533,Female,52,Home & Garden,4,919.24,Online,2024-08-31,Metrocity
7654,e69a8dec-70d6-4e9a-8645-9a30e9315db8,c865560b-c490-4fad-ac5b-75f4788b274c,Male,68,Home & Garden,7,392.77,Debit Card,2023-10-03,Istinye Park
7655,a147f13c-b24b-4461-9a54-302a9a869f2a,0c7c174c-33db-4480-a79d-80894861aa2d,Female,62,Home & Garden,5,310.82,Debit Card,2023-05-13,Metropol AVM
7656,be584c43-d681-4ee2-9c84-b9747b98346b,6a87d4c3-7e34-4f08-b356-d09006771045,Male,29,Clothing,10,281.89,Cash,2024-09-13,Kanyon
7657,c0b1ebc7-8f22-4b2e-9178-44862182ae2c,85e8e013-3b4b-4dd2-92e2-69bceed31871,Male,57,Home & Garden,7,659.0,Cash,2024-01-07,Metropol AVM
7658,d4c55a58-a213-4153-89b4-8105dc0281e9,b9ad5fac-9788-42d2-b467-cdabcdc38502,Male,31,Electronics,6,30.77,Online,2024-03-01,Istinye Park
7659,c0034b49-b400-4849-90d2-335aab53cc65,77e829cb-d60a-402d-9530-1e4f614d2ced,Female,53,Clothing,10,335.67,Online,2023-09-09,Metropol AVM
7660,180fc0ec-75d1-4c7a-838e-0d636e3b694d,c2bf0305-3299-4802-ac0c-53ddc3bbbf59,Male,51,Sports,1,505.32,Online,2023-02-20,Kanyon
7661,e625ae31-eeb7-4a3d-a4fb-a0dbbc05a678,0fa43bfb-e42e-4418-922a-fb7b1f2ddca4,Female,48,Sports,5,755.9,Credit Card,2023-07-03,Metropol AVM
7662,17c8b858-d018-4732-88cf-c92ee0cfe6b3,3d08d294-d78d-4402-8a64-1a999ff30c02,Female,21,Home & Garden,7,392.67,Online,2024-02-28,Cevahir AVM
7663,8d81a2ae-3856-4b33-9ef8-8eb92b93aa6d,4e076e98-5c6a-4144-b388-20731997cd65,Female,44,Clothing,10,199.49,Online,2023-04-09,Cevahir AVM
7664,041138df-6bc7-48ab-aeba-b61e4bdb45c0,e8e85e24-0ab3-4912-a9cb-40d368261346,Female,61,Home & Garden,3,311.32,Credit Card,2024-09-28,Cevahir AVM
7665,79424a71-79a6-41e0-a482-797252566940,474987fd-8a70-46dd-9dde-2bfba0a31bee,Female,41,Clothing,3,379.06,Cash,2023-10-13,Metropol AVM
7666,fb805909-fda9-4321-847c-4f9b6a2f31c4,5ebea07e-4c6f-4721-a90b-9784810080eb,Female,61,Clothing,1,528.93,Credit Card,2024-05-21,Viaport Outlet
7667,0535b05b-5f3e-492f-899a-4173e6731482,6cbd501e-cac9-4f3c-8dd9-95b63358031b,Female,22,Toys,10,846.41,Cash,2023-07-27,Istinye Park
7668,b2c082bd-e30f-4239-a397-848409c89195,f6dceda7-dae3-4306-af6a-f434b689e373,Female,38,Home & Garden,8,453.67,Credit Card,2023-12-24,Kanyon
7669,2e4cc0bd-47c0-46b5-b927-320d443ca0d1,6a5b2324-0ff2-464a-83f8-63564ad287c2,Male,21,Clothing,3,55.77,Online,2023-01-04,Kanyon
7670,c8784276-2fa0-4f6f-8769-7fb1ff65fb80,cb24de39-b691-47e1-9bb7-5ce8f0abd4d3,Male,54,Clothing,10,462.46,Online,2024-06-03,Kanyon
7671,776e72d3-7f9a-4483-ad88-04c7ff20a417,822ae1ce-97b7-4ff3-83d1-45e181234665,Female,34,Toys,6,442.82,Cash,2023-08-26,Kanyon
7672,e4d80b32-82fb-4f1c-8708-e3416051fa09,36be36ab-310e-4cae-a880-b43fa429f8c0,Female,30,Clothing,2,445.41,Online,2024-09-10,Istinye Park
7673,5cf17a58-0d48-4b7b-acc2-3394ed0861fc,0d9622c8-edfb-4489-abe2-6e20a7b5e74b,Male,18,Clothing,4,47.54,Credit Card,2024-08-19,Istinye Park
7674,a2800e89-f223-483f-b0f0-ead950294a5d,26957884-1184-47f0-a7e7-3759a6e8303a,Female,32,Home & Garden,4,342.33,Online,2023-03-06,Forum Istanbul
7675,c6ba1503-4254-4778-a2f0-e1888fbe5d05,0d343eda-1f4e-4966-bed1-a5e5654150b1,Female,42,Home & Garden,4,92.25,Online,2024-11-26,Kanyon
7676,d650b3b6-a0cf-4973-81bd-8d06056a3107,942d96a7-1704-416e-8507-3e3795128397,Female,23,Home & Garden,7,48.66,Credit Card,2024-02-22,Istinye Park
7677,c8756fa0-2b98-4f51-99a3-79cefb70a677,06a1a0cc-7efc-4f17-bf3a-6ef9ffe7083c,Female,32,Electronics,3,551.01,Online,2023-08-18,Cevahir AVM
7678,91ce61a6-642f-4f42-98e7-83ebd53f386b,f70e623e-51a6-4af0-987b-d528de603a42,Female,68,Clothing,7,887.52,Debit Card,2023-08-23,Kanyon
7679,fcc8a55c-8a3a-4042-93f3-c4b928b31b1a,c900427a-5d52-4f16-9125-a6add08f684a,Male,67,Electronics,2,806.37,Credit Card,2023-11-23,Istinye Park
7680,7dc8ff7e-7712-49f4-81d6-1b72cb7d262a,6038e6ae-5cbb-4fc5-9914-21a84694b1a3,Female,23,Toys,2,769.14,Online,2023-03-12,Emaar Square Mall
7681,0db0ed6a-759f-41ab-a311-73061fb94e87,ada85b5c-e0d3-4919-9031-cd05c9e63199,Male,42,Electronics,9,684.2,Cash,2024-02-06,Istinye Park
7682,4c0f743d-f6c2-438c-904f-64162838ed15,1e936bbc-b52e-4a3c-88ea-fb723f8783f5,Female,33,Electronics,4,800.35,Online,2023-10-07,Istinye Park
7683,daefd4b1-6233-40b0-bed2-65207768e481,3b5e0d37-9635-451c-83bd-cc294446432a,Male,66,Electronics,3,57.12,Credit Card,2024-08-26,Cevahir AVM
7684,ea9ed132-bcc2-4eb1-85b5-f4ad2a26d595,154a3c90-c483-4585-89b0-6ef6ceb4bc85,Male,51,Sports,8,871.69,Online,2024-07-19,Viaport Outlet
7685,6c1b53ca-b6b1-425a-a918-687154c96f7b,c8bc1718-75a7-4d1d-adb5-eb4612f3b458,Female,25,Home & Garden,2,538.75,Cash,2023-03-26,Istinye Park
7686,c651f831-96b6-4f38-9979-2299f70b8bab,7a8024b6-ed55-4aac-9ba9-4c80d8904810,Male,19,Sports,3,683.22,Credit Card,2024-10-16,Metropol AVM
7687,0839cb52-bcc3-4bc0-ab88-7818b93480a2,4627a911-e1c0-427b-863e-e2d1cbe2a185,Male,68,Sports,7,248.01,Cash,2023-07-12,Metropol AVM
7688,8c9d9e7a-43af-4d61-8b3b-7f8aa6fd2e2c,b7788963-9509-497d-885d-be7f150dc541,Female,24,Home & Garden,4,705.15,Debit Card,2024-12-07,Viaport Outlet
7689,5d4d81fd-901c-4cc2-9064-46af3d2090f9,5db07283-eac6-485c-b459-0d7a2ab87a46,Male,31,Toys,4,557.58,Online,2024-11-07,Istinye Park
7690,6c57fe1f-6c64-4239-aed9-7d922b84df30,8b36c2f7-694b-43f5-bd6d-74766490c2b6,Male,26,Home & Garden,6,306.7,Online,2023-05-23,Istinye Park
7691,329e085b-fa61-49c2-a9df-7b66f51988fd,d1c6bff1-f50d-4a43-a5bf-86833e4e9d0e,Male,19,Clothing,6,610.72,Online,2024-01-27,Metropol AVM
7692,35d25523-c4fa-4d4f-9da0-b8708ec3ab76,01197921-6734-473e-acc9-1431181dd974,Male,27,Toys,1,882.85,Cash,2023-04-15,Metropol AVM
7693,a10279a0-7baf-4218-97ee-779aec054817,c8e388a8-e775-43f1-8f63-497b5c432961,Male,54,Clothing,10,449.74,Cash,2023-07-18,Forum Istanbul
7694,c5b80c7a-a97d-4954-82b5-b567e80c5126,da26067f-eea1-40f5-8b70-f5fe44cc33a2,Male,38,Electronics,9,537.44,Online,2024-12-07,Cevahir AVM
7695,3a059cd0-46c8-4757-873d-d507afab5f15,4e0a1e33-c508-4211-b6c5-ba9d26b50aa8,Female,18,Sports,4,309.75,Online,2024-04-16,Zorlu Center
7696,b4cada34-460e-4378-ba12-670d1b27e6e2,2e60e4e4-7e8b-450a-aa13-5477f36e6a62,Male,38,Home & Garden,9,794.22,Online,2023-07-06,Cevahir AVM
7697,c62aefb1-d173-42b7-8ec0-411a2ed61e3f,d76e8e28-3b94-4148-a92b-639ca8f7965d,Male,53,Home & Garden,3,654.29,Credit Card,2023-06-09,Kanyon
7698,ffb40d79-2fa0-4694-b942-e8cb65a3988c,99806933-4617-4b12-8a29-8478cd64012e,Female,19,Electronics,6,564.78,Debit Card,2024-09-28,Kanyon
7699,65bb3df0-bde0-4927-87da-0e4831c2586b,a4bcdedd-505a-4c12-84fa-b15d80a579d4,Male,51,Sports,6,347.83,Credit Card,2024-12-11,Metrocity
7700,33f9abce-2e9e-4346-925b-469dd66b9301,d49808f5-9d77-4101-ba8d-f9258a560f68,Male,62,Electronics,1,751.17,Online,2024-10-22,Kanyon
7701,bf07e071-bd0d-4acb-96fb-cf443e5430fe,d8e69e39-d909-4e90-a294-e4ad45e271e6,Female,36,Electronics,10,573.54,Online,2023-04-19,Forum Istanbul
7702,26603b6e-fbe5-4a2c-813a-faa71c1baf3b,2cea3d1c-760a-40e0-998a-60a9c43215c8,Male,39,Home & Garden,1,768.89,Credit Card,2024-02-24,Istinye Park
7703,403fbab3-f1e0-42bb-8ebe-81aad3f88933,f5f045de-4fe1-4030-835b-a134d55d646d,Female,64,Home & Garden,9,221.83,Online,2023-01-29,Istinye Park
7704,075d838d-5c08-46c9-9954-6a500f2c073e,4606b7ea-bca5-4423-b70d-bce2fa90ada4,Female,20,Clothing,5,843.21,Online,2023-10-03,Forum Istanbul
7705,131c0bbd-179f-4b2f-8831-4b7438dc4f70,ad9bf489-b353-48d1-8c94-b3039d265c4f,Female,58,Sports,9,53.69,Online,2024-07-18,Istinye Park
7706,ed18d8bd-3417-4b22-8eb2-9f4dffef650d,07a271c7-7af6-44c5-ac11-377e1c6f0b80,Male,23,Clothing,3,388.67,Online,2024-02-19,Kanyon
7707,d13e019a-84df-497e-b6be-2d34d132e5e9,3ad2d062-e968-4c12-aa48-526d5f6c5ac3,Male,47,Home & Garden,9,454.76,Cash,2024-06-25,Kanyon
7708,8a8a4575-625d-49af-96fa-dae33460a38d,ddaad5d2-cc4f-4a09-a37f-07cfce73ed0d,Male,60,Clothing,5,659.33,Online,2024-05-23,Metropol AVM
7709,b74ea363-eaef-4319-8ae2-f443d7324a65,d749cfac-14f8-4a2a-9c52-68a9db8762e3,Male,22,Clothing,10,504.45,Credit Card,2023-04-29,Metropol AVM
7710,39728fc4-96ae-4782-8be6-7414c1d4ae25,90b94dfa-7cd9-4a73-9c76-d4686df03261,Male,49,Toys,8,636.73,Debit Card,2024-05-04,Metrocity
7711,9a0a1902-e6ce-4c50-8e16-a1a04f0312a6,d6677f42-a1dd-473d-925d-fd2e0bc2628b,Female,20,Clothing,2,862.36,Cash,2023-01-08,Istinye Park
7712,37873b77-90d1-4f49-b84c-6ee2480d2d53,5db816cb-8fba-4365-8473-f95f7aaa9711,Male,23,Toys,5,266.65,Online,2023-07-28,Metropol AVM
7713,367372c1-b091-4b33-a130-01fc17a12824,3f94fe95-5b1f-4999-997a-2dfdb2f459de,Female,22,Clothing,10,429.31,Credit Card,2024-12-11,Cevahir AVM
7714,e493d6b6-6108-476f-a006-6c1616cba95e,c7abbe4a-1028-49bc-b1d2-1f3ffd3f2ddd,Male,56,Clothing,4,22.4,Debit Card,2023-03-09,Kanyon
7715,5866fa8b-7974-4bb7-a3e1-888b49293ede,7f7f6ec8-64db-4209-9cfa-1e61af3079e4,Female,54,Clothing,6,935.6,Credit Card,2023-08-01,Istinye Park
7716,59897f43-7460-4ec5-a8cd-b0840246a0c1,39e8f56f-e756-4e6c-9b81-ba34703344fc,Male,37,Clothing,4,733.1,Online,2023-01-28,Istinye Park
7717,46c20f0c-553d-4950-b9d9-e0f66dcd3190,549b345f-0f63-4c71-987c-decad330f7c0,Male,19,Sports,3,142.41,Credit Card,2023-06-25,Viaport Outlet
7718,7e24243d-2476-4d03-bf38-7128d4587487,19cdd2fa-5084-45dd-babe-e103022de577,Male,37,Clothing,2,714.02,Online,2023-09-29,Istinye Park
7719,5bd82557-547e-44f4-b28c-725eda26a44e,a6061f6b-75ea-4df6-82f1-7cfd88aa3b7e,Female,28,Toys,5,555.53,Cash,2023-07-20,Kanyon
7720,28fb401b-13ab-463d-b457-df645e98dd50,00bb3911-ebff-4d2c-ab82-15ea7f25e852,Male,31,Clothing,9,794.96,Credit Card,2024-06-28,Istinye Park
7721,55bad7a0-f66c-487e-ae51-5559240ff69a,49a07db1-9337-49e6-8d3b-dd51699568b7,Female,49,Clothing,10,897.2,Online,2024-02-06,Forum Istanbul
7722,6d67830c-9194-4002-908e-dc6c83d0b520,ed12a284-c60b-49b0-97c3-507ee05c373f,Female,65,Toys,3,600.6,Cash,2023-08-04,Istinye Park
7723,4f2f50d8-a270-4e1c-a5d1-23dc5eec2044,a02ca076-4d6e-42b1-8206-4fb7b2d59de3,Male,34,Home & Garden,5,141.24,Credit Card,2024-06-22,Kanyon
7724,65414b12-d097-4ba9-b02a-e4e481c7a1c6,3d4222a5-4750-446d-9d2e-e1c82c040f5a,Female,54,Electronics,7,462.29,Debit Card,2024-08-02,Istinye Park
7725,dfa3e448-b5a0-4ef2-b596-4f454e4e9a75,f281fc5a-d16b-4567-9c8b-f4af440c0629,Female,59,Clothing,6,423.65,Online,2023-11-10,Metrocity
7726,bf876d6f-bd23-445a-8365-207f25cc6564,f4606122-f2f5-4aa0-b7b9-c81eff93365a,Male,49,Toys,8,322.61,Credit Card,2024-05-07,Zorlu Center
7727,5eb4e907-552a-423e-9d4c-23ece4ea8688,d3b75ce8-c4d0-43b6-a658-92f8fda8ec94,Female,29,Toys,9,938.99,Credit Card,2024-11-07,Forum Istanbul
7728,614e4d14-aaa3-4609-b746-a8523824aad7,471278e7-d14d-4e1b-835f-646f8c6a5c20,Female,34,Electronics,7,443.3,Credit Card,2023-11-19,Kanyon
7729,252e6182-fcaa-4dd3-a7d8-0ac77dcb7a8d,fffb3f37-4fa2-4384-927a-1cf9f4d96a4c,Male,33,Home & Garden,8,143.99,Online,2023-12-05,Viaport Outlet
7730,79e631c3-12f0-4434-b6c5-1c21fd4bbe37,3c34ba33-7529-4570-8f40-f6b5cabdc67d,Female,61,Toys,1,723.15,Credit Card,2023-06-20,Cevahir AVM
7731,89cd1c9d-c057-46f7-8f78-b0d3a8a90078,8d8741b8-50a9-45df-a55e-55d11bf63f4a,Female,31,Home & Garden,2,144.54,Online,2023-09-30,Zorlu Center
7732,42fd4534-74c9-4239-9747-753c73a978f9,da9bef7f-8ef1-4edd-a54a-daa4f18eed9d,Male,40,Electronics,7,190.43,Online,2024-09-30,Metropol AVM
7733,0e22c7f9-b060-47ab-b52a-365b5ab66aa0,2c286e0b-1dec-4e7c-b7c0-1cd56f0ed1c5,Male,57,Clothing,9,813.68,Debit Card,2023-03-07,Cevahir AVM
7734,3801b8c8-7bee-48d6-af06-14e4cf5a3133,e0c738a3-5e7a-4bdc-90c3-153b86afbbde,Female,41,Electronics,4,935.24,Cash,2023-12-29,Cevahir AVM
7735,3d1a52ea-c381-4a2a-a399-8485479da2b2,13ca95e5-8351-4403-89eb-0fe8046ffaf2,Female,23,Clothing,1,275.18,Credit Card,2024-04-23,Istinye Park
7736,ef7a49cd-7bae-4245-b1ac-a18edbf09439,318eea49-78e3-4e13-8bda-33b041932003,Female,53,Electronics,5,502.54,Online,2023-10-06,Metrocity
7737,8a4a9255-95e9-4ded-8d20-426a0b2a25f1,1ea8f1e4-2943-4019-9f2b-77c66b1a76d0,Male,69,Home & Garden,2,434.34,Online,2023-06-15,Istinye Park
7738,0a59bb0f-8a6f-4564-9f7d-8c5ffdd4bb6f,a26814ad-4b47-42b4-a225-a776f4c5b17c,Female,29,Electronics,7,979.95,Credit Card,2023-09-28,Metropol AVM
7739,8aeab2af-8365-4fb8-9256-c4fedf83304e,c5ebbb32-3311-45b2-8741-bb3872c7debf,Female,55,Home & Garden,6,134.67,Credit Card,2023-03-19,Cevahir AVM
7740,c1ca074e-3d0f-4b06-b292-7895376c7ab3,df3c0b66-c3aa-4ce5-9256-8c7e8dbe4205,Male,46,Clothing,3,801.48,Online,2023-12-13,Metrocity
7741,8aaafebd-7f00-4097-b91c-a5e5295b3b2b,930bfcd0-72fc-44b8-ae6d-65ea07730fed,Male,69,Clothing,8,282.27,Credit Card,2024-06-06,Cevahir AVM
7742,19344f78-6237-47ca-a252-d13d9e47cf22,148c6c07-f04f-4150-b707-368afd9ad644,Male,47,Sports,8,337.41,Credit Card,2023-06-18,Istinye Park
7743,adf20fbe-3be8-41b7-9e59-a92a87b616ed,6e15cef4-7795-4647-970e-446609393879,Male,56,Electronics,8,771.54,Online,2024-09-01,Istinye Park
7744,1c913b35-16b1-45b3-b7d4-4fb80b1dab5f,62804128-6f1e-47cf-91f5-5bbea0960879,Male,22,Toys,2,629.47,Online,2023-01-09,Istinye Park
7745,031da09d-b882-46b2-90a8-b734fb3e52c1,3fce98b4-4fac-47d0-baed-a629371e2ebb,Male,67,Toys,3,524.7,Cash,2024-01-09,Istinye Park
7746,6e568297-81b2-47a9-ba71-35d4c464c8c0,a8e3c535-363f-449a-8d33-d913ad4662a7,Male,23,Toys,8,647.16,Online,2023-11-22,Cevahir AVM
7747,af8b1310-9700-4977-8920-f7e0868d19d3,bb15bb87-f119-458f-beeb-4c104cce9b3f,Male,47,Sports,1,947.15,Online,2023-09-23,Cevahir AVM
7748,851141d1-6e35-4fa5-87d1-b1a042d7fee4,0ccf9844-9226-495d-9b57-8faa7469d26c,Male,37,Sports,3,544.98,Online,2024-01-04,Kanyon
7749,fedca8ff-bff7-49ff-b5e6-9fef3280fff0,3653d9f6-23ce-4e99-92eb-7626b86030dd,Female,43,Electronics,1,967.52,Online,2024-01-01,Kanyon
7750,cf836dab-eea1-432d-add0-8e3a6813c0e4,cbc02c3c-4ec0-47ac-b223-e82b4859e142,Male,65,Electronics,10,375.52,Credit Card,2024-11-02,Istinye Park
7751,39debe6f-3319-4841-ba6f-2d1ffbf8d28b,a41e2738-5fd7-4fc5-8b7d-828eb74060bf,Male,52,Sports,3,28.57,Debit Card,2023-08-20,Cevahir AVM
7752,3c425e58-22c5-4972-9463-e52e3be9ca67,c43b6ffb-302f-4cf9-8aab-a750e69b9558,Female,38,Clothing,8,152.25,Online,2023-07-09,Kanyon
7753,2ff687f3-c849-451f-ad18-16707cf24061,74e00e1b-a77a-4320-9586-68dfbceeb0e1,Female,56,Toys,1,252.63,Online,2024-01-28,Zorlu Center
7754,54ba08d3-4a6d-483e-8247-84af86133523,ed41aa23-70e3-4fc4-80dc-9978e66d8945,Female,45,Clothing,6,665.24,Credit Card,2024-03-18,Istinye Park
7755,d0b7ab76-e90a-4260-8af7-22476478418f,96878eb0-3bae-49ba-b0bd-96504763e605,Female,20,Clothing,8,847.91,Debit Card,2024-01-03,Cevahir AVM
7756,bdce9589-8d24-4156-9e65-341da549f42f,5c1ef6d4-4c6e-483b-8d57-7c6581c5f710,Male,53,Home & Garden,4,323.09,Online,2023-05-13,Kanyon
7757,4cfdd176-67d1-4841-b4a9-640e894f03b7,026b4821-f374-4cec-9a5e-b8b90e89e8fb,Female,48,Home & Garden,8,418.96,Credit Card,2023-04-01,Istinye Park
7758,54fc8743-1993-4020-9ac2-70b7935cdf8e,2913b092-f892-4f7d-854b-cb93869956ca,Female,26,Clothing,2,824.03,Credit Card,2024-10-15,Metropol AVM
7759,b307928c-61a5-4445-b61c-204f5cc5132e,1ebd94c8-a3c2-4a5f-abfd-95217aee4c5f,Female,18,Sports,6,635.7,Debit Card,2024-05-04,Metrocity
7760,2afad114-f38e-474b-a243-69f02c1fd191,27b9f3f6-98d6-43ea-850b-03a66bc373ea,Male,39,Electronics,9,595.32,Credit Card,2024-04-24,Istinye Park
7761,e4fc47a8-6089-4002-a6cc-ecf74fa870a3,82d43ab1-5074-47de-b0ba-c03e4aab0e4f,Male,22,Home & Garden,1,582.92,Credit Card,2023-11-13,Zorlu Center
7762,217ab56a-229f-44cf-966b-b65ee2dce60a,fe9aa0cd-5342-4940-98c8-bdd7d4a1d63e,Female,56,Clothing,1,574.98,Online,2023-01-19,Cevahir AVM
7763,1606433a-1855-45c7-a873-1b57ffc6b980,36e6465f-ce13-419c-a5f5-a0e587af7496,Male,19,Sports,4,654.23,Credit Card,2023-09-17,Metropol AVM
7764,3dc49869-00ef-4896-82ed-fcd36afd7ff7,2f52686b-9edb-4d34-a83e-8d64952dad81,Male,42,Clothing,2,177.0,Debit Card,2024-05-15,Kanyon
